packet_size,interarrival_ms,src_port,dst_port,service_port,label
1353,16.783,30066,990,990,file
1014,31.422,10947,5005,5005,video
1261,1.871,17864,443,443,file
196,24.516,16665,8443,8443,voip
1241,4.152,54710,21,21,file
1011,40.034,35722,443,443,video
156,6.676,10308,10000,10000,voip
1445,21.276,9821,1935,1935,video
1335,28.194,30035,8080,8080,video
201,21.994,4412,10001,4412,voip
1081,46.967,10135,8443,8443,video
867,59.88,45441,1935,1935,video
275,50.164,55975,8080,8080,voip
1423,7.621,24155,990,990,file
1056,1.848,2002,8080,2002,file
1091,111.237,43738,8443,8443,web
427,43.973,26511,5060,5060,voip
1226,8.361,21448,990,990,file
1442,2.211,61179,20,20,file
1196,40.38,58808,8080,8080,video
718,83.337,15327,8080,8080,web
309,175.709,41104,8443,8443,web
1331,3.753,57377,20,20,file
1330,5.058,43034,8081,8081,file
1068,32.33,57133,8080,8080,video
202,18.497,53940,8443,8443,voip
1231,32.378,49549,8443,8443,video
763,296.417,42234,8443,8443,web
1282,34.542,43147,1935,1935,video
1500,4.753,59797,5005,5005,video
1044,63.727,52271,1935,1935,video
149,6.796,59981,10001,10001,voip
329,166.343,6545,8080,6545,web
969,229.393,15238,8443,8443,web
907,228.242,40970,8080,8080,web
1118,378.053,53347,8080,8080,web
1500,8.444,1735,8443,1735,file
258,274.865,10178,443,443,web
1500,53.272,7028,1935,1935,video
911,154.158,17439,8080,8080,web
982,0.712,8452,8443,8443,file
205,41.332,61322,10002,10002,voip
371,16.001,6338,10001,6338,voip
1296,19.502,48770,8443,8443,video
1315,2.68,63450,989,989,file
1351,3.579,6177,21,21,file
220,8.358,8223,8443,8223,voip
198,10.609,28214,10001,10001,voip
1359,5.5,57050,990,990,file
415,151.587,26453,8080,8080,web
1218,3.265,35686,21,21,file
1100,3.605,63687,8081,8081,file
1402,0.844,9425,8443,8443,file
1500,1.244,1366,20,20,file
353,23.86,47138,5061,5061,voip
158,11.241,64209,443,443,voip
159,15.488,26917,5061,5061,voip
1250,4.897,3243,8443,3243,file
226,115.391,4825,8443,4825,web
1500,3.421,40688,21,21,file
222,13.917,11773,5061,5061,voip
962,7.739,5850,443,443,file
1257,15.59,34436,8443,8443,file
1144,8.881,52702,8080,8080,file
1392,21.106,47537,1935,1935,video
793,100.785,25845,443,443,web
99,844.29,53149,80,80,web
1237,33.507,28649,8443,8443,video
980,56.338,13238,8443,8443,video
1280,25.585,2563,443,443,video
1197,6.42,5932,8443,5932,file
1379,3.904,45725,5004,5004,video
738,107.326,32739,8080,8080,web
654,49.669,54598,443,443,web
346,131.165,54879,8443,8443,web
189,23.601,27482,8080,8080,voip
545,375.648,40886,8080,8080,web
1365,3.134,28918,21,21,file
173,10.008,40016,443,443,voip
132,12.782,51654,5061,5061,voip
280,24.146,42024,10000,10000,voip
1011,15.846,25524,989,989,file
248,387.524,2743,8443,2743,web
235,7.189,44357,10000,10000,voip
149,16.485,27486,8080,8080,voip
1294,4.589,51858,8081,8081,file
809,271.305,59329,8080,8080,web
1068,293.686,32551,443,443,web
1307,13.398,2546,8443,2546,video
329,92.183,28030,443,443,web
1200,3.583,23946,8443,8443,file
1082,24.588,30524,8080,8080,video
564,89.182,9375,8443,8443,web
206,208.955,1378,80,80,web
877,81.547,11229,8443,8443,web
676,50.738,8267,443,443,video
162,17.869,6925,10001,6925,voip
229,18.156,10899,10002,10002,voip
152,11.633,46276,8443,8443,voip
1237,3.333,27987,8080,8080,file
188,54.013,30382,5060,5060,voip
673,191.79,23786,8080,8080,web
1351,652.363,29684,8443,8443,web
531,206.798,55115,8443,8443,web
1046,28.023,1331,8080,1331,video
132,4.559,29253,5061,5061,voip
610,58.163,53281,8443,8443,web
1248,1.145,50543,990,990,file
226,20.745,11977,8080,8080,voip
777,91.628,47866,8443,8443,video
1116,23.682,39914,8554,8554,video
1109,31.509,34256,1935,1935,video
1133,1.467,60336,8080,8080,file
760,149.392,38176,8080,8080,web
761,59.616,31297,5005,5005,video
565,154.326,34049,8080,8080,web
1265,5.877,49200,990,990,file
1060,1.578,43254,21,21,file
975,5.776,19069,8443,8443,file
968,5.793,55785,1935,1935,video
1178,6.228,20897,990,990,file
60,84.523,28801,5061,5061,voip
203,7.89,53522,5061,5061,voip
1269,22.541,36518,1935,1935,video
214,17.845,36838,5060,5060,voip
777,45.071,35404,5005,5005,video
237,13.311,26429,443,443,voip
1200,40.268,38635,443,443,video
1328,1.17,15188,8081,8081,file
805,12.896,53038,5004,5004,video
230,333.248,26203,8443,8443,web
1368,1.554,48382,8081,8081,file
1330,22.665,60511,1935,1935,video
235,5.593,14118,10001,10001,voip
1065,66.859,54568,8554,8554,video
1203,15.862,29662,8080,8080,video
1145,123.384,59227,5004,5004,video
156,9.58,39625,10000,10000,voip
1191,19.889,6027,8443,6027,video
804,52.977,14445,5004,5004,video
924,152.821,27484,443,443,web
1099,35.432,51274,5005,5005,video
1279,5.536,57186,21,21,file
1230,268.679,38377,8443,8443,web
118,12.199,42745,10001,10001,voip
87,74.555,35343,5060,5060,voip
151,18.968,15123,10002,10002,voip
298,21.713,6188,8080,6188,voip
193,18.565,45576,10002,10002,voip
918,39.427,60627,443,443,video
271,14.954,53249,5060,5060,voip
917,110.566,19901,443,443,web
1096,21.878,42188,8554,8554,video
156,29.528,8137,5061,5061,voip
1179,38.682,53473,8080,8080,video
126,21.574,25770,5061,5061,voip
60,6.236,56941,8080,8080,voip
1021,1.219,1416,8081,1416,file
1333,7.147,63502,20,20,file
1160,21.483,56237,8080,8080,video
1183,81.76,40429,8554,8554,video
1119,167.689,47697,80,80,web
1355,27.256,16604,443,443,video
1315,21.506,45600,8554,8554,video
1420,16.953,55383,8443,8443,video
903,6.937,8671,989,989,file
1330,3.094,4583,20,20,file
1359,45.182,5361,1935,1935,video
255,13.911,54741,5061,5061,voip
1321,3.105,62275,8443,8443,file
177,19.873,11694,10001,10001,voip
1016,20.649,32519,8443,8443,video
1088,34.266,17612,5004,5004,video
182,10.35,11646,10000,10000,voip
682,99.762,43258,8080,8080,web
501,218.534,3662,80,80,web
1213,1.792,26483,21,21,file
195,26.127,27932,10000,10000,voip
1335,38.789,33529,8554,8554,video
818,115.932,51593,8443,8443,web
1134,16.021,17026,8554,8554,video
441,97.53,21964,8080,8080,web
931,301.329,57892,443,443,web
1344,48.973,54926,1935,1935,video
344,9.401,51950,10000,10000,voip
1247,9.281,15555,990,990,file
1323,8.08,63989,1935,1935,video
208,159.054,51055,443,443,web
809,32.011,5135,443,443,video
221,100.675,63123,443,443,web
1500,15.067,55603,443,443,file
411,156.091,60427,8080,8080,web
1415,1.657,6960,20,20,file
1329,21.585,33377,443,443,file
887,174.955,37510,8080,8080,web
570,243.968,57579,8080,8080,web
1296,5.65,40658,20,20,file
134,587.026,23183,8443,8443,web
1098,32.369,35051,5004,5004,video
1454,1.78,31092,990,990,file
1240,8.224,37314,8081,8081,file
239,19.649,43270,10001,10001,voip
103,68.882,38697,10001,10001,voip
1343,9.081,11715,990,990,file
1006,43.917,16065,5004,5004,video
671,296.009,46329,443,443,web
1500,20.175,3869,8443,3869,video
604,603.805,2457,8443,2457,web
197,23.193,35798,443,443,voip
500,72.252,53038,443,443,web
710,313.345,57318,80,80,web
1388,2.237,54637,8081,8081,file
1284,4.627,45033,443,443,file
1413,10.67,31153,21,21,file
1424,10.121,3220,990,990,file
1214,9.71,51099,989,989,file
60,42.434,20940,5060,5060,voip
536,461.272,48921,80,80,web
314,711.524,55769,8080,8080,web
717,1000.0,32998,8080,8080,web
1076,2.501,58854,8081,8081,file
1142,42.868,61147,8080,8080,video
1334,4.259,38224,990,990,file
958,31.758,40558,5004,5004,video
245,135.681,52626,8080,8080,web
1320,35.497,5201,8443,5201,video
134,6.353,54211,5061,5061,voip
171,25.257,58154,8443,8443,voip
598,1000.0,64652,443,443,web
1295,1.885,62643,443,443,file
966,39.239,62898,5004,5004,video
1500,17.38,23895,1935,1935,video
155,8.986,64389,443,443,voip
270,50.963,39715,8443,8443,voip
1434,59.167,1755,5005,1755,video
1011,58.55,39683,8443,8443,video
1248,5.003,16875,8443,8443,file
1500,1.969,36143,8081,8081,file
1305,19.816,62823,5004,5004,video
1500,7.936,48570,20,20,file
967,1000.0,6085,443,443,web
676,378.628,51407,8443,8443,web
386,2.428,39474,10000,10000,voip
693,257.714,30235,443,443,web
391,666.168,36892,8443,8443,web
131,17.367,43350,10000,10000,voip
200,23.127,8519,443,443,voip
1154,9.437,44842,443,443,file
943,34.054,34019,8080,8080,video
1466,5.133,44237,990,990,file
1321,7.581,54289,8081,8081,file
367,198.005,31812,8443,8443,web
1193,16.984,59601,8080,8080,video
962,34.868,50034,8443,8443,video
1387,59.618,49881,8080,8080,video
1500,15.945,7149,1935,1935,video
280,9.758,6679,5061,5061,voip
995,205.598,47429,443,443,web
912,217.581,23233,8080,8080,web
1148,1.167,5871,21,21,file
248,27.063,38313,443,443,voip
1256,3.809,60051,8080,8080,file
173,14.21,22784,10001,10001,voip
329,100.103,24686,443,443,web
186,24.157,7249,443,443,voip
215,10.345,46466,10002,10002,voip
731,72.577,62774,443,443,web
866,45.919,29244,8080,8080,web
1500,1.37,11116,443,443,file
1500,1.128,25925,8080,8080,file
648,223.077,22892,8443,8443,web
131,13.821,47128,10002,10002,voip
1289,34.677,48293,8443,8443,video
1318,5.65,24493,443,443,file
492,291.335,15207,8080,8080,web
764,46.119,51601,8080,8080,web
1221,50.164,46944,8080,8080,video
1290,7.313,6548,989,989,file
1322,62.542,18319,8080,8080,video
1031,23.439,5043,5004,5004,video
1006,284.741,23463,8080,8080,web
1212,17.786,58820,1935,1935,video
181,12.968,56058,10002,10002,voip
563,804.45,14744,8080,8080,web
1500,0.667,2149,20,20,file
1213,2.641,25298,443,443,file
1252,21.857,52900,1935,1935,video
1247,1.762,42270,8080,8080,file
387,132.039,27992,8080,8080,web
942,18.037,13382,8554,8554,video
1500,1.75,16658,20,20,file
1267,3.634,63473,8080,8080,file
1339,7.268,8366,443,443,file
648,467.329,57254,8443,8443,web
241,24.259,38067,10002,10002,voip
401,432.347,15256,8080,8080,web
189,16.495,22581,10001,10001,voip
1314,48.17,45234,8080,8080,video
1185,4.301,18976,20,20,file
162,28.295,23199,5061,5061,voip
229,9.245,37922,8080,8080,voip
1011,3.494,14311,443,443,file
925,61.714,26759,5005,5005,video
1114,33.416,30303,5005,5005,video
1133,151.557,15891,8080,8080,web
870,28.055,28685,1935,1935,video
936,237.749,52856,8443,8443,web
638,105.178,58224,8080,8080,web
1418,6.154,47857,8080,8080,file
1053,29.686,34742,8080,8080,video
1500,6.224,15336,8443,8443,file
1131,30.632,12576,8554,8554,video
153,30.971,16386,10001,10001,voip
519,534.47,5191,443,443,web
1243,7.379,42804,443,443,file
1223,7.981,2765,21,21,file
1033,15.021,55744,8080,8080,video
711,563.58,8225,8080,8080,web
1500,17.439,24244,8080,8080,video
187,14.313,5305,10000,5305,voip
1113,9.22,38752,21,21,file
1140,21.675,13111,5005,5005,video
306,194.011,64072,443,443,web
122,36.783,25435,5060,5060,voip
1024,52.582,19611,5004,5004,video
140,14.244,41016,10000,10000,voip
545,358.993,37487,80,80,web
489,215.738,42975,8443,8443,web
1083,28.027,46999,8443,8443,video
1017,63.562,55580,5004,5004,video
1230,32.32,64131,5005,5005,video
60,23.213,57026,5061,5061,voip
1092,885.794,32462,8443,8443,web
1170,47.98,12445,443,443,video
964,26.744,10951,443,443,video
159,11.482,15994,5061,5061,voip
1217,10.384,22008,8080,8080,file
1055,30.344,57976,5005,5005,video
920,476.461,28144,8080,8080,web
274,51.145,62803,8080,8080,web
60,5.609,55120,5061,5061,voip
1110,32.46,4033,8080,4033,video
1251,4.949,61028,21,21,file
1190,10.261,3754,8080,3754,file
1400,25.62,30226,8443,8443,video
1286,5.881,35861,990,990,file
1187,1.411,33116,990,990,file
198,20.471,28237,443,443,voip
1354,1.988,22534,8081,8081,file
147,10.951,51576,10001,10001,voip
200,32.374,45700,10000,10000,voip
1421,3.897,8887,990,990,file
1479,6.161,25321,20,20,file
1304,28.249,58811,5005,5005,video
1066,15.956,5792,5005,5005,video
190,18.362,25389,5061,5061,voip
1500,4.239,49829,5004,5004,video
682,285.846,31463,8443,8443,web
1101,5.993,24882,8080,8080,file
1322,7.486,18018,8443,8443,file
177,576.367,25488,8443,8443,web
1328,3.995,48314,989,989,file
739,40.001,12021,8443,8443,web
1209,20.268,17686,5005,5005,video
161,19.775,60933,5060,5060,voip
349,332.853,39512,443,443,web
239,12.102,28666,5060,5060,voip
1500,45.986,53900,443,443,video
161,19.198,42342,10002,10002,voip
964,312.025,1539,8080,1539,web
151,13.206,4251,10001,4251,voip
684,575.429,13661,8080,8080,web
1036,21.162,19705,5005,5005,video
143,41.141,47495,443,443,voip
138,20.649,53628,10000,10000,voip
902,25.407,23861,8554,8554,video
1128,6.016,62137,443,443,file
894,192.854,33949,8080,8080,web
1103,4.901,34731,8080,8080,file
186,12.86,36429,10000,10000,voip
1500,2.073,3759,990,990,file
937,41.742,1587,8554,1587,video
418,304.042,19794,443,443,web
599,144.707,27708,8443,8443,web
1166,6.494,5442,8081,5442,file
1500,8.673,43291,21,21,file
182,297.931,20054,80,80,web
1090,3.475,21329,8080,8080,file
181,17.619,15788,10001,10001,voip
1381,7.577,17071,443,443,file
880,283.777,26402,8080,8080,web
927,5.729,16351,443,443,file
981,0.328,5033,8081,5033,file
214,16.409,49126,10001,10001,voip
1012,43.673,49592,1935,1935,video
418,437.983,41004,443,443,web
134,29.672,2459,10001,2459,voip
747,98.392,24507,8080,8080,web
172,25.11,58467,10002,10002,voip
329,482.622,53299,8443,8443,web
214,19.618,3867,10002,3867,voip
157,17.32,34696,10002,10002,voip
269,16.057,54207,5061,5061,voip
174,20.988,15902,8080,8080,voip
142,13.151,19935,10000,10000,voip
146,25.057,10185,5061,5061,voip
1279,2.36,42898,20,20,file
209,8.506,13243,5061,5061,voip
566,128.684,13371,8080,8080,web
1282,15.912,46015,8554,8554,video
405,325.171,4618,443,443,web
174,8.82,48177,8443,8443,voip
1336,40.055,26903,8554,8554,video
256,606.583,31581,8080,8080,web
963,20.918,61190,1935,1935,video
968,173.929,30869,443,443,web
1241,46.231,52244,5005,5005,video
1500,4.854,6773,990,990,file
184,14.471,29246,5060,5060,voip
509,744.879,24361,443,443,web
1129,41.676,54576,8443,8443,video
174,27.615,26744,10001,10001,voip
204,20.16,30066,443,443,voip
931,102.514,26548,443,443,web
1440,5.123,14385,21,21,file
168,15.091,33070,10001,10001,voip
1227,5.04,35321,20,20,file
1041,26.616,60222,5005,5005,video
1500,5.293,44582,21,21,file
1364,7.737,62876,8081,8081,file
739,402.125,49240,8443,8443,web
193,14.597,39173,10002,10002,voip
1132,38.013,8506,5004,5004,video
1044,32.189,2692,8080,2692,video
1392,34.555,4658,5005,4658,video
693,160.61,58049,80,80,web
1288,7.269,20809,8081,8081,file
1343,63.233,53644,1935,1935,video
1150,30.909,1165,8554,1165,video
1390,60.244,19364,1935,1935,video
1170,90.764,3394,443,443,video
1500,26.248,10092,8443,8443,video
164,24.848,25610,8080,8080,voip
1500,1.546,27018,8443,8443,file
1013,3.754,19673,20,20,file
1500,15.579,53212,8080,8080,file
1333,19.448,49964,5005,5005,video
1188,7.213,32225,8443,8443,file
129,16.633,61384,10000,10000,voip
831,279.49,63730,80,80,web
1253,45.124,7611,8554,7611,video
133,8.701,11348,10001,10001,voip
363,118.165,36123,8443,8443,web
1110,29.657,28715,8443,8443,video
876,244.991,62805,8443,8443,web
808,19.455,9228,1935,1935,video
1004,80.799,39754,443,443,web
921,15.307,39050,1935,1935,video
1297,7.376,47826,989,989,file
1009,119.989,20936,8080,8080,web
1292,19.146,9581,5005,5005,video
60,20.108,10650,8080,8080,voip
1375,37.851,53870,5004,5004,video
806,60.419,43567,8080,8080,web
1170,26.777,3037,5004,3037,video
405,550.057,2877,443,443,web
913,281.079,52131,8443,8443,web
1201,14.058,23639,8443,8443,video
1149,93.242,27554,8443,8443,web
1500,3.951,26287,8443,8443,file
1432,31.344,64977,1935,1935,video
215,9.142,16457,8443,8443,voip
222,12.743,26144,5060,5060,voip
1238,69.57,3458,8554,3458,video
1500,10.65,45946,20,20,file
238,39.116,52461,8080,8080,voip
1087,1.017,35696,990,990,file
302,231.252,9556,8080,8080,web
191,15.306,54222,8080,8080,voip
191,25.514,59729,10001,10001,voip
1137,43.689,20679,443,443,video
151,361.592,35308,8443,8443,web
527,206.291,25543,80,80,web
1436,1.807,31006,21,21,file
784,48.374,27656,8080,8080,web
1280,4.537,56169,21,21,file
999,27.057,3349,1935,1935,video
141,22.95,42041,443,443,voip
1163,2.381,24950,443,443,file
214,27.624,22247,8443,8443,voip
1458,38.732,45846,1935,1935,video
1454,6.795,60838,989,989,file
234,16.393,37922,10001,10001,voip
147,18.012,55814,5061,5061,voip
1500,20.052,36149,8443,8443,video
1154,6.931,45547,20,20,file
1492,7.328,25222,990,990,file
1333,4.558,20138,8080,8080,file
1291,18.729,1455,443,443,video
319,23.404,46469,443,443,voip
323,118.774,47595,80,80,web
1265,0.836,44706,989,989,file
350,292.741,53687,443,443,web
163,11.992,19997,8080,8080,voip
1035,33.218,63788,1935,1935,video
153,12.936,1348,10000,1348,voip
771,155.829,25501,8443,8443,web
1500,15.1,37908,8443,8443,video
1133,13.2,7962,1935,1935,video
60,33.417,14932,5061,5061,voip
1500,5.768,46829,989,989,file
1176,22.18,43228,1935,1935,video
1292,3.767,27818,443,443,file
1207,24.157,6774,1935,1935,video
1235,25.058,30049,443,443,video
159,15.913,16820,10001,10001,voip
416,212.06,5500,8080,5500,web
241,23.845,7739,10002,7739,voip
277,632.094,7222,8443,7222,web
607,102.175,44386,8080,8080,web
1097,28.5,59674,443,443,video
230,7.487,6234,8080,6234,voip
1195,2.505,28891,8080,8080,file
1256,85.882,51107,8554,8554,video
205,7.23,40174,10001,10001,voip
1275,8.259,48482,8443,8443,file
545,413.94,5506,8080,5506,web
208,610.33,54837,8080,8080,web
842,9.406,22588,8080,8080,file
1206,21.982,15343,8080,8080,video
1131,44.444,20570,8080,8080,video
186,19.751,42043,8443,8443,voip
170,68.821,54964,5060,5060,voip
1385,17.198,25883,5004,5004,video
226,27.753,42102,10001,10001,voip
448,208.766,19675,8443,8443,web
859,24.19,46213,8443,8443,video
1315,20.451,61273,8554,8554,video
641,648.226,22439,443,443,web
1118,5.937,21613,21,21,file
1456,2.172,3798,8443,3798,file
668,600.85,17513,8080,8080,web
1299,51.313,51752,8443,8443,video
1500,5.322,29332,989,989,file
1292,12.466,30581,990,990,file
1288,3.154,21236,989,989,file
1308,33.339,64358,443,443,video
1075,2.691,3182,8080,3182,file
1008,28.875,22195,443,443,video
1220,3.715,45776,8081,8081,file
1345,2.518,19343,21,21,file
1198,8.09,62865,21,21,file
828,14.964,17126,20,20,file
1500,3.436,29785,443,443,file
1363,2.524,20870,989,989,file
430,290.673,6033,8443,6033,web
193,17.477,38062,443,443,voip
1240,5.237,46432,443,443,file
140,24.018,9614,443,443,voip
134,1000.0,56802,80,80,web
195,20.137,43592,443,443,voip
348,202.506,23039,80,80,web
1227,68.133,37475,5004,5004,video
187,23.292,29144,8443,8443,voip
1500,5.908,31723,443,443,file
430,13.225,15928,10000,10000,voip
514,205.217,40181,443,443,web
837,584.472,16398,80,80,web
1208,63.394,49662,5005,5005,video
1478,25.863,56991,5005,5005,video
1353,20.911,24715,5004,5004,video
1252,10.475,36375,8443,8443,file
208,18.662,8015,5060,5060,voip
1450,35.349,1785,5004,1785,video
627,191.583,59444,8080,8080,web
189,94.165,23852,8080,8080,web
1348,34.069,52183,8080,8080,video
1218,14.581,51394,443,443,video
1310,1.234,14658,990,990,file
749,415.546,51486,8080,8080,web
949,23.762,45230,5004,5004,video
134,8.999,50420,8443,8443,voip
925,27.583,60250,8554,8554,video
165,14.871,55636,5060,5060,voip
324,178.668,15509,8080,8080,web
1322,20.398,53781,8080,8080,video
1267,46.28,47255,8554,8554,video
1179,24.864,47248,1935,1935,video
1327,13.219,4425,21,21,file
1500,4.557,13460,8081,8081,file
1051,46.864,24402,443,443,video
1060,81.835,40020,8443,8443,web
1096,24.347,51192,5004,5004,video
173,14.918,22426,8080,8080,voip
60,51.37,33155,10002,10002,voip
789,176.857,49154,8443,8443,web
1426,4.409,1525,8443,1525,file
799,73.928,52471,80,80,web
958,37.328,11154,5004,5004,video
162,13.35,14454,5061,5061,voip
1022,16.994,17986,443,443,video
1066,21.713,14090,443,443,video
151,31.845,30404,10000,10000,voip
1500,13.789,23789,8554,8554,video
1119,40.954,34631,8554,8554,video
1500,28.774,4492,8443,4492,video
182,29.925,57710,10001,10001,voip
965,4.393,33124,21,21,file
1104,27.151,54281,5005,5005,video
1312,4.769,56562,8443,8443,file
1319,8.461,61532,990,990,file
1030,77.626,35760,5005,5005,video
412,37.287,58203,8443,8443,voip
189,21.047,7720,10001,7720,voip
1010,298.928,35519,80,80,web
1319,31.184,48908,8443,8443,video
1161,4.496,52111,8080,8080,file
1185,5.915,27125,443,443,file
177,18.798,2698,8080,2698,voip
956,26.305,60364,8554,8554,video
1097,391.727,54718,8443,8443,web
1358,17.296,54212,5005,5005,video
413,362.318,28267,8080,8080,web
185,11.77,42614,10001,10001,voip
1276,1.136,40690,8081,8081,file
1351,2.273,29857,20,20,file
152,11.348,30964,5061,5061,voip
1069,855.958,28396,8080,8080,web
162,14.843,7712,443,443,voip
869,22.789,33084,8080,8080,video
1301,16.358,38604,5004,5004,video
1400,2.958,55812,20,20,file
938,328.691,57976,8443,8443,web
156,19.108,36710,10001,10001,voip
1013,354.649,26332,8080,8080,web
671,65.882,29161,8443,8443,web
1300,33.994,6991,8443,6991,video
60,11.406,38845,8443,8443,voip
189,10.992,36939,5061,5061,voip
201,27.646,40713,8080,8080,voip
143,17.403,16048,5060,5060,voip
881,74.355,52704,8080,8080,web
453,114.991,26245,8080,8080,web
209,44.648,18648,8443,8443,voip
1307,2.876,61326,989,989,file
229,23.085,55676,5060,5060,voip
1123,4.491,3043,8081,3043,file
1426,4.908,54292,8081,8081,file
175,7.706,50470,443,443,voip
1073,14.398,49167,8443,8443,file
1059,4.124,60348,8080,8080,file
228,1000.0,17080,8080,8080,web
1238,40.555,25555,8554,8554,video
1500,2.477,18081,990,990,file
330,23.663,57694,10000,10000,voip
1500,1.309,18480,8443,8443,file
1340,1.978,6489,8443,6489,file
640,296.899,63008,8443,8443,web
407,16.216,29046,5061,5061,voip
60,31.928,31401,10001,10001,voip
728,165.539,5606,8443,5606,web
1213,7.97,7399,443,443,file
127,25.704,45811,443,443,voip
350,399.959,52981,8443,8443,web
491,62.662,64570,443,443,web
920,343.674,61552,443,443,web
376,101.694,39506,443,443,web
993,69.415,59383,80,80,web
204,15.511,52633,10001,10001,voip
1129,15.074,45502,8554,8554,video
310,81.855,36771,8080,8080,web
1392,6.757,28768,8081,8081,file
226,27.09,46381,10002,10002,voip
1223,50.128,41604,8080,8080,video
146,26.824,49327,5061,5061,voip
131,31.957,3688,443,443,voip
166,21.583,19491,8443,8443,voip
1446,3.753,32935,443,443,file
1104,16.706,53509,8080,8080,video
276,158.931,57927,8443,8443,web
1240,44.09,43925,5004,5004,video
60,64.321,18355,5061,5061,voip
803,197.293,47577,443,443,web
1283,6.821,60731,8080,8080,file
216,186.232,55257,8443,8443,web
862,38.708,16700,5004,5004,video
1152,57.662,4695,5004,4695,video
695,141.748,39549,8443,8443,web
160,12.778,29687,5060,5060,voip
247,333.353,13687,443,443,web
1046,2.906,9738,990,990,file
251,131.279,57849,80,80,web
738,57.947,45943,443,443,web
571,67.107,30051,5005,5005,video
924,32.35,2438,8554,2438,video
943,179.246,26423,8443,8443,web
1202,3.062,30673,20,20,file
1302,15.053,56139,5005,5005,video
1500,3.833,13343,20,20,file
189,14.48,20553,10002,10002,voip
676,706.612,32224,8080,8080,web
1146,50.462,60538,1935,1935,video
388,258.035,44399,8080,8080,web
1472,38.746,45659,8080,8080,video
1210,41.007,8821,443,443,video
934,1000.0,48373,443,443,web
1154,32.035,14112,5005,5005,video
155,21.256,50990,5060,5060,voip
1182,2.233,11556,21,21,file
1008,126.753,51529,8443,8443,web
274,237.965,14017,80,80,web
453,85.985,19781,443,443,web
1229,11.71,57823,8443,8443,file
64,70.619,18156,443,443,voip
